payment_id,customer_id,amount,payment_method,failure_reason,previous_transactions,previous_successes,retry_count,last_attempt_hours_ago,communication_consent,customer_opted_out,customer_tenure_days,recovered
PAY_00334,CUST_0403,2373.44,upi,none,3,2,1,48,True,False,860,1
PAY_00335,CUST_0346,3332.84,upi,none,8,4,0,48,True,False,439,1
PAY_00336,CUST_0963,7590.9,card,none,18,17,0,48,False,False,551,1
PAY_00337,CUST_0511,1175.85,net_banking,none,5,4,2,6,True,False,4,1
PAY_00338,CUST_0147,578.38,net_banking,none,20,13,1,72,True,False,678,1
PAY_00339,CUST_0148,402.43,upi,none,11,8,0,48,False,True,307,1
PAY_00340,CUST_0864,364.38,upi,network_error,9,1,0,6,True,False,462,1
PAY_00341,CUST_0711,3826.79,card,checkout_abandoned,19,14,1,48,True,False,1375,0
PAY_00342,CUST_0820,241.03,card,none,12,7,0,24,True,False,1235,1
PAY_00343,CUST_0489,3706.15,upi,none,5,2,0,48,True,False,1137,1
PAY_00344,CUST_0929,460.15,net_banking,none,16,4,1,72,True,False,117,1
PAY_00345,CUST_0936,552.69,net_banking,none,13,3,0,12,True,False,1340,1
PAY_00346,CUST_0640,942.41,upi,none,6,6,2,48,True,False,563,1
PAY_00347,CUST_0551,542.59,net_banking,none,16,11,0,48,True,False,972,1
PAY_00348,CUST_0338,2784.93,upi,none,18,18,0,48,True,False,1457,1
PAY_00349,CUST_0872,6723.36,card,none,17,14,0,24,True,False,1039,1
PAY_00350,CUST_0641,568.25,card,none,12,8,0,6,False,True,201,1
PAY_00351,CUST_0779,711.78,upi,network_error,1,1,0,24,True,False,1371,1
PAY_00352,CUST_0988,931.39,net_banking,none,7,4,1,6,True,False,124,1
PAY_00353,CUST_0953,1883.82,card,expired_card,14,4,0,24,True,False,156,0
PAY_00354,CUST_0473,940.6,card,upi_pending,18,11,2,48,True,False,409,0
PAY_00355,CUST_0946,4390.76,upi,checkout_abandoned,1,0,0,72,True,False,1232,0
PAY_00356,CUST_0151,3451.71,upi,upi_pending,20,1,1,6,True,False,466,0
PAY_00357,CUST_0415,335.14,upi,none,10,6,3,12,True,False,754,1
PAY_00358,CUST_0990,1846.35,card,none,15,11,0,48,False,True,1188,1
PAY_00359,CUST_0298,5015.75,card,none,11,6,0,24,True,False,772,1
PAY_00360,CUST_0611,668.62,upi,insufficient_funds,4,3,1,72,True,False,1301,0
PAY_00361,CUST_0263,817.08,card,authentication_failed,15,12,1,48,False,False,837,0
PAY_00362,CUST_0764,646.75,card,authentication_failed,16,4,0,48,False,False,1004,0
PAY_00363,CUST_0144,660.45,card,none,15,3,0,6,True,False,750,1
PAY_00364,CUST_0346,206.76,card,bank_timeout,17,10,1,2,True,False,394,0
PAY_00365,CUST_0624,290.52,net_banking,none,11,1,1,12,False,True,50,1
PAY_00366,CUST_0572,1184.97,card,none,18,17,0,12,True,False,725,1
PAY_00367,CUST_0881,4982.06,card,bank_timeout,16,6,3,48,False,False,144,0
PAY_00368,CUST_0002,593.86,upi,none,15,9,0,24,True,False,166,1
PAY_00369,CUST_0897,576.65,upi,checkout_abandoned,11,6,0,24,True,False,1091,1
PAY_00370,CUST_0304,6012.05,upi,none,13,3,1,48,True,False,1044,1
PAY_00371,CUST_0254,362.04,card,authentication_failed,18,13,1,24,True,False,623,0
PAY_00372,CUST_0652,208.25,upi,none,8,3,0,24,True,False,69,1
PAY_00373,CUST_0453,478.9,upi,insufficient_funds,9,3,0,48,True,False,454,0
PAY_00374,CUST_0037,565.22,card,insufficient_funds,11,10,1,24,True,False,25,0
PAY_00375,CUST_0160,191.05,upi,expired_card,17,1,1,6,True,False,310,0
PAY_00376,CUST_0009,964.84,upi,none,1,0,3,24,True,False,12,1
PAY_00377,CUST_0233,2831.17,upi,upi_pending,11,8,0,24,True,False,577,0
PAY_00378,CUST_0099,303.09,card,none,7,0,0,24,True,False,694,1
PAY_00379,CUST_0659,1197.01,upi,none,8,7,0,12,True,False,234,1
PAY_00380,CUST_0816,1629.35,card,none,19,15,1,12,False,False,835,1
PAY_00381,CUST_0208,1008.9,card,insufficient_funds,4,0,0,24,False,True,917,0
PAY_00382,CUST_0131,1320.4,card,none,4,1,1,6,True,False,1157,1
PAY_00383,CUST_0404,1335.86,card,insufficient_funds,19,19,0,48,False,False,591,0
PAY_00384,CUST_0152,486.52,net_banking,bank_timeout,9,4,0,24,True,False,1299,1
PAY_00385,CUST_0054,4907.81,upi,none,17,16,3,24,True,False,849,1
PAY_00386,CUST_0120,3819.05,upi,upi_pending,18,9,0,12,False,False,613,0
PAY_00387,CUST_0673,3604.4,upi,none,1,1,3,12,True,False,152,1
PAY_00388,CUST_0920,3022.0,upi,expired_card,14,4,0,48,True,False,1476,0
PAY_00389,CUST_0628,227.02,upi,none,4,3,0,48,True,False,216,1
PAY_00390,CUST_0587,2768.5,upi,none,10,5,1,72,True,False,659,1
PAY_00391,CUST_0625,2112.45,card,none,14,11,1,24,True,False,310,1
PAY_00392,CUST_0968,235.92,card,none,7,4,0,24,True,False,1257,1
PAY_00393,CUST_0420,884.56,upi,none,12,2,0,48,True,False,149,1
PAY_00394,CUST_0422,1446.34,card,none,16,1,1,72,True,False,337,1
PAY_00395,CUST_0104,5792.49,upi,none,5,4,0,72,True,False,1480,1
PAY_00396,CUST_0852,2263.63,upi,none,11,5,1,72,True,False,507,1
PAY_00397,CUST_0254,461.94,card,none,4,3,0,72,True,False,1299,1
PAY_00398,CUST_0227,5975.29,upi,insufficient_funds,13,10,1,24,False,False,971,0
PAY_00399,CUST_0112,1145.71,upi,none,8,2,0,2,True,False,1205,1
PAY_00400,CUST_0510,849.08,upi,expired_card,7,5,0,48,False,True,1006,0
PAY_00401,CUST_0473,790.67,net_banking,none,11,7,1,12,False,False,434,1
PAY_00402,CUST_0099,216.25,card,network_error,11,11,0,2,True,False,1175,1
PAY_00403,CUST_0153,982.63,upi,network_error,17,8,1,48,True,False,1495,1
PAY_00404,CUST_0861,1803.5,net_banking,none,14,14,0,48,True,False,204,1
PAY_00405,CUST_0914,745.92,card,network_error,2,2,0,48,True,False,464,1
PAY_00406,CUST_0896,1669.79,card,none,20,17,0,24,True,False,974,1
PAY_00407,CUST_0878,462.02,net_banking,authentication_failed,8,7,2,24,False,False,327,1
PAY_00408,CUST_0338,952.48,upi,bank_timeout,2,2,0,72,False,False,149,1
PAY_00409,CUST_0706,1504.99,upi,none,15,12,0,48,True,False,1301,1
PAY_00410,CUST_0822,1325.65,card,bank_timeout,5,4,1,24,True,False,35,1
PAY_00411,CUST_0163,220.2,card,none,6,2,0,24,True,False,1240,1
PAY_00412,CUST_0720,706.97,card,none,17,4,0,72,False,True,1,1
PAY_00413,CUST_0957,5869.14,card,none,8,6,0,24,False,False,468,1
PAY_00414,CUST_0681,670.19,net_banking,insufficient_funds,19,17,0,6,True,False,604,0
PAY_00415,CUST_0996,1114.11,net_banking,bank_timeout,5,3,0,12,True,False,466,1
PAY_00416,CUST_0161,1005.5,net_banking,insufficient_funds,19,11,1,24,True,False,451,0
PAY_00417,CUST_0580,5261.86,net_banking,none,14,11,1,12,True,False,603,1
PAY_00418,CUST_0801,3985.3,net_banking,none,10,3,0,24,True,False,70,1
PAY_00419,CUST_0398,2459.05,upi,network_error,13,12,1,12,True,False,257,0
PAY_00420,CUST_0277,414.37,upi,none,5,2,0,6,True,False,867,1
PAY_00421,CUST_0816,1570.55,card,none,7,4,0,6,True,False,1021,1
PAY_00422,CUST_0916,1935.15,net_banking,none,10,5,3,72,True,False,92,1
PAY_00423,CUST_0504,545.33,card,none,11,4,0,24,True,False,594,1
PAY_00424,CUST_0896,459.2,card,none,3,1,0,12,True,False,372,1
PAY_00425,CUST_0392,6033.09,upi,network_error,13,10,1,24,True,False,893,1
PAY_00426,CUST_0135,811.75,upi,none,2,2,1,24,True,False,99,1
PAY_00427,CUST_0195,5513.62,card,none,4,0,0,48,True,False,510,1
PAY_00428,CUST_0401,2972.31,upi,none,3,0,0,24,True,False,986,1
PAY_00429,CUST_0640,1648.92,upi,none,15,14,0,72,True,False,969,1
PAY_00430,CUST_0033,1724.22,upi,none,4,2,0,24,True,False,1367,1
PAY_00431,CUST_0688,270.31,upi,none,4,0,1,72,True,False,962,1
PAY_00432,CUST_0460,1348.54,card,network_error,15,10,0,2,True,False,246,0
PAY_00433,CUST_0955,4523.41,upi,none,6,1,1,72,True,False,801,1
PAY_00434,CUST_0883,2167.52,card,bank_timeout,5,1,0,48,True,False,1496,0
PAY_00435,CUST_0470,1279.64,upi,network_error,12,4,0,6,True,False,279,1
PAY_00436,CUST_0375,6075.0,net_banking,none,7,0,0,12,True,False,774,1
PAY_00437,CUST_0022,911.38,upi,none,3,2,0,24,True,False,853,1
PAY_00438,CUST_0750,590.19,card,authentication_failed,7,2,0,6,True,False,431,0
PAY_00439,CUST_0670,1279.0,card,none,12,7,0,48,True,False,442,1
PAY_00440,CUST_0038,2360.12,upi,none,15,1,0,48,True,False,1285,1
PAY_00441,CUST_0230,196.8,net_banking,none,19,4,0,12,False,False,1279,1
PAY_00442,CUST_0365,1458.07,card,none,6,0,0,2,True,False,1485,1
PAY_00443,CUST_0563,2465.98,upi,none,8,0,2,72,True,False,265,1
PAY_00444,CUST_0438,837.45,upi,checkout_abandoned,6,0,0,12,True,False,515,0
PAY_00445,CUST_0776,3317.49,net_banking,authentication_failed,3,3,2,2,True,False,445,0
PAY_00446,CUST_0283,2082.21,card,none,5,1,0,12,True,False,223,1
PAY_00447,CUST_0027,9333.67,upi,none,9,7,0,72,True,False,762,1
PAY_00448,CUST_0226,517.7,upi,none,16,9,0,48,True,False,192,1
PAY_00449,CUST_0277,2516.72,net_banking,none,16,8,2,24,True,False,558,1
PAY_00450,CUST_0798,396.5,card,none,9,3,1,12,True,False,1464,1
PAY_00451,CUST_0609,218.03,card,none,18,1,3,24,True,False,807,1
PAY_00452,CUST_0284,143.23,upi,none,13,2,1,2,True,False,269,1
PAY_00453,CUST_0879,1878.68,card,none,11,9,0,48,False,True,1065,1
PAY_00454,CUST_0960,1318.5,upi,none,10,0,3,6,True,False,651,1
PAY_00455,CUST_0481,679.22,upi,hard_decline,10,2,3,24,True,False,41,0
PAY_00456,CUST_0453,186.14,card,none,6,4,0,24,True,False,1355,1
PAY_00457,CUST_0829,549.83,wallet,checkout_abandoned,16,14,2,2,True,False,1199,1
PAY_00458,CUST_0816,1101.13,upi,none,12,8,1,72,True,False,433,1
PAY_00459,CUST_0659,2423.99,card,none,4,1,2,12,True,False,1473,1
PAY_00460,CUST_0516,1078.65,card,none,5,0,2,2,True,False,803,1
PAY_00461,CUST_0547,1411.01,card,none,2,1,2,48,True,False,931,1
PAY_00462,CUST_0192,752.85,net_banking,none,19,13,2,6,False,False,323,1
PAY_00463,CUST_0049,6305.79,card,upi_pending,1,0,0,2,True,False,900,1
PAY_00464,CUST_0512,396.13,upi,checkout_abandoned,4,1,0,24,True,False,1304,1
PAY_00465,CUST_0017,544.99,wallet,none,12,10,0,6,True,False,1118,1
PAY_00466,CUST_0172,670.24,card,none,2,2,0,72,True,False,864,1
PAY_00467,CUST_0220,1886.93,net_banking,none,12,11,0,2,False,False,881,1
PAY_00468,CUST_0158,388.05,card,none,16,7,1,2,True,False,340,1
PAY_00469,CUST_0477,1256.04,net_banking,none,2,0,0,48,True,False,420,1
PAY_00470,CUST_0046,1293.25,upi,none,17,7,1,12,True,False,1229,1
PAY_00471,CUST_0373,547.65,upi,none,2,1,1,72,True,False,568,1
PAY_00472,CUST_0518,1525.35,net_banking,none,4,1,1,12,True,False,743,1
PAY_00473,CUST_0099,400.29,upi,none,6,4,0,2,False,False,260,1
PAY_00474,CUST_0892,358.86,upi,none,7,5,0,2,True,False,732,1
PAY_00475,CUST_0745,1211.49,card,none,15,3,0,12,True,False,680,1
PAY_00476,CUST_0037,208.56,net_banking,checkout_abandoned,20,16,0,24,True,False,683,1
PAY_00477,CUST_0280,128.41,upi,none,12,12,1,2,True,False,1011,1
PAY_00478,CUST_0349,1868.39,net_banking,authentication_failed,5,4,0,24,True,False,1415,0
PAY_00479,CUST_0497,3130.57,card,insufficient_funds,14,2,1,12,True,False,1302,0
PAY_00480,CUST_0302,687.59,card,hard_decline,16,8,0,24,True,False,896,0
PAY_00481,CUST_0181,562.24,net_banking,insufficient_funds,11,3,0,12,True,False,932,0
PAY_00482,CUST_0607,2997.5,upi,network_error,12,9,1,24,True,False,481,0
PAY_00483,CUST_0099,348.79,upi,authentication_failed,19,17,0,12,True,False,1475,0
PAY_00484,CUST_0700,280.52,upi,none,17,15,1,6,True,False,291,1
PAY_00485,CUST_0993,2225.28,card,none,7,0,1,72,True,False,801,1
PAY_00486,CUST_0116,1106.59,card,checkout_abandoned,9,4,0,24,True,False,647,0
PAY_00487,CUST_0191,3180.76,net_banking,bank_timeout,14,7,0,2,True,False,105,1
PAY_00488,CUST_0253,128.99,card,hard_decline,20,14,1,12,True,False,1401,0
PAY_00489,CUST_0981,270.24,card,bank_timeout,12,9,1,12,True,False,190,1
PAY_00490,CUST_0928,1112.46,card,authentication_failed,15,11,0,48,True,False,1219,1
PAY_00491,CUST_0983,1665.16,upi,network_error,12,8,1,2,True,False,377,1
PAY_00492,CUST_0161,2558.04,upi,bank_timeout,13,11,0,24,True,False,683,1
PAY_00493,CUST_0256,1306.12,net_banking,none,9,0,0,24,True,False,1042,1
PAY_00494,CUST_0323,1292.92,upi,upi_pending,7,5,0,72,True,False,259,1
PAY_00495,CUST_0128,742.93,upi,insufficient_funds,1,1,0,6,True,False,827,1
PAY_00496,CUST_0018,5382.48,card,insufficient_funds,10,1,0,24,True,False,372,1
PAY_00497,CUST_0793,363.94,upi,network_error,6,5,0,12,True,False,987,1
PAY_00498,CUST_0735,1570.3,net_banking,none,15,0,0,24,True,False,832,1
PAY_00499,CUST_0566,408.38,upi,none,15,10,0,24,True,False,969,1
PAY_00500,CUST_0570,1872.03,upi,upi_pending,9,0,2,2,True,False,593,0
PAY_00501,CUST_0323,388.77,upi,none,13,1,0,24,True,False,60,1
PAY_00502,CUST_0872,2307.26,card,none,1,0,2,24,True,False,105,1
PAY_00503,CUST_0686,1226.73,upi,none,9,3,2,12,True,False,1450,1
PAY_00504,CUST_0792,6276.95,card,insufficient_funds,3,1,0,12,True,False,877,0
PAY_00505,CUST_0626,827.97,net_banking,insufficient_funds,9,3,0,12,True,False,1285,0
PAY_00506,CUST_0288,1677.34,net_banking,insufficient_funds,20,2,0,2,True,False,1070,0
PAY_00507,CUST_0943,502.88,upi,none,15,2,3,2,True,False,644,1
PAY_00508,CUST_0854,822.3,card,none,7,6,1,24,True,False,267,1
PAY_00509,CUST_0663,1218.96,card,none,4,0,3,12,True,False,956,1
PAY_00510,CUST_0962,238.12,net_banking,none,20,7,0,6,True,False,1130,1
PAY_00511,CUST_0639,265.7,wallet,insufficient_funds,17,11,2,48,True,False,1420,0
PAY_00512,CUST_0155,1997.91,upi,none,4,3,0,24,True,False,1173,1
PAY_00513,CUST_0490,947.58,card,none,19,9,2,72,True,False,280,1
PAY_00514,CUST_0386,606.12,upi,none,5,0,0,48,True,False,525,1
PAY_00515,CUST_0986,524.8,upi,none,16,0,1,48,True,False,864,1
PAY_00516,CUST_0785,545.4,upi,upi_pending,3,3,1,6,True,False,26,1
PAY_00517,CUST_0104,1227.27,card,none,11,4,1,48,True,False,552,1
PAY_00518,CUST_0929,1711.35,card,bank_timeout,15,11,0,48,True,False,1306,1
PAY_00519,CUST_0393,135.35,upi,none,19,19,1,48,True,False,798,1
PAY_00520,CUST_0811,4504.51,card,none,14,10,0,12,True,False,1088,1
PAY_00521,CUST_0246,4195.22,upi,none,16,8,0,24,True,False,111,1
PAY_00522,CUST_0176,106.63,card,none,6,5,0,24,True,False,1112,1
PAY_00523,CUST_0039,3248.43,upi,insufficient_funds,5,2,0,24,True,False,422,0
PAY_00524,CUST_0477,3150.19,upi,none,17,4,1,48,True,False,905,1
PAY_00525,CUST_0682,1097.12,upi,none,16,8,0,6,True,False,726,1
PAY_00526,CUST_0759,299.71,upi,none,2,1,0,24,True,False,1464,1
PAY_00527,CUST_0538,3026.7,card,none,11,5,0,24,True,False,1152,1
PAY_00528,CUST_0867,861.58,upi,insufficient_funds,4,4,2,12,True,False,294,1
PAY_00529,CUST_0818,1898.61,card,none,6,0,0,48,True,False,1173,1
PAY_00530,CUST_0921,10089.0,upi,none,7,6,1,72,True,False,1351,1
PAY_00531,CUST_0408,1410.69,card,insufficient_funds,17,15,0,12,True,False,1164,0
PAY_00532,CUST_0525,438.39,card,none,8,7,1,2,True,False,804,1
PAY_00533,CUST_0828,783.89,upi,none,1,0,0,24,True,False,1146,1
PAY_00534,CUST_0506,497.98,card,none,15,12,1,24,True,False,384,1
PAY_00535,CUST_0903,1691.7,upi,none,20,9,0,24,True,False,283,1
PAY_00536,CUST_0825,489.77,card,bank_timeout,12,9,0,48,True,False,764,1
PAY_00537,CUST_0036,683.45,upi,none,15,4,0,72,True,False,1471,1
PAY_00538,CUST_0685,303.56,card,hard_decline,15,10,2,24,True,False,967,0
PAY_00539,CUST_0020,960.94,card,none,9,4,1,2,True,False,194,1
PAY_00540,CUST_0321,1308.65,net_banking,hard_decline,16,12,2,24,True,False,842,0
PAY_00541,CUST_0776,74.83,card,none,2,2,0,48,False,True,619,1
PAY_00542,CUST_0512,1421.65,card,network_error,15,3,0,48,True,False,1020,1
PAY_00543,CUST_0400,1047.64,upi,none,15,1,0,6,True,False,206,1
PAY_00544,CUST_0654,510.3,net_banking,none,7,5,0,24,True,False,639,1
PAY_00545,CUST_0972,8338.42,card,bank_timeout,13,8,1,24,True,False,64,1
PAY_00546,CUST_0883,2859.71,upi,network_error,17,9,0,48,True,False,1041,0
PAY_00547,CUST_0471,366.35,net_banking,none,11,9,0,2,True,False,1459,1
PAY_00548,CUST_0143,2535.73,upi,none,10,9,0,72,True,False,1129,1
PAY_00549,CUST_0092,3806.62,net_banking,none,1,1,1,24,True,False,1464,1
PAY_00550,CUST_0354,1251.4,net_banking,checkout_abandoned,14,2,0,72,True,False,228,0
PAY_00551,CUST_0834,1574.1,upi,expired_card,5,2,3,12,True,False,702,0
PAY_00552,CUST_0800,1538.17,card,none,8,2,0,48,True,False,395,1
PAY_00553,CUST_0727,136.21,upi,authentication_failed,1,0,1,72,True,False,1237,0
PAY_00554,CUST_0959,909.71,upi,expired_card,7,7,0,72,True,False,733,1
PAY_00555,CUST_0854,863.58,upi,none,2,1,0,72,False,False,298,1
PAY_00556,CUST_0051,4583.21,card,network_error,7,0,1,2,True,False,1449,0
PAY_00557,CUST_0665,1531.08,upi,none,7,3,0,24,False,True,1021,1
PAY_00558,CUST_0698,814.35,upi,network_error,9,2,1,2,True,False,761,0
PAY_00559,CUST_0575,1002.12,card,none,4,3,1,12,True,False,702,1
PAY_00560,CUST_0190,3051.49,upi,none,7,4,0,6,True,False,1425,1
PAY_00561,CUST_0125,911.8,upi,none,20,17,1,24,True,False,524,1
PAY_00562,CUST_0150,545.56,upi,none,18,15,1,48,True,False,553,1
PAY_00563,CUST_0314,832.39,upi,insufficient_funds,13,5,1,24,True,False,1422,1
PAY_00564,CUST_0570,2809.32,card,none,11,9,0,48,True,False,1284,1
PAY_00565,CUST_0342,1801.12,upi,none,9,0,0,2,True,False,126,1
PAY_00566,CUST_0305,1146.27,wallet,expired_card,14,0,0,48,False,False,226,1
PAY_00567,CUST_0692,1328.15,card,none,8,7,2,6,True,False,722,1
PAY_00568,CUST_0682,626.57,upi,none,14,3,2,24,True,False,333,1
PAY_00569,CUST_0838,903.3,upi,hard_decline,17,14,0,24,True,False,330,0
PAY_00570,CUST_0783,564.93,upi,authentication_failed,14,0,0,72,True,False,910,0
PAY_00571,CUST_0054,816.66,card,none,5,0,1,72,True,False,1289,1
PAY_00572,CUST_0444,4214.04,upi,none,10,9,1,12,True,False,171,1
PAY_00573,CUST_0613,373.21,upi,checkout_abandoned,6,6,1,2,True,False,916,0
PAY_00574,CUST_0993,550.75,net_banking,none,10,0,0,48,True,False,1,1
PAY_00575,CUST_0264,312.84,upi,none,11,0,0,24,True,False,876,1
PAY_00576,CUST_0053,251.91,upi,none,6,3,0,24,True,False,861,1
PAY_00577,CUST_0572,909.8,net_banking,none,10,0,0,2,True,False,241,1
PAY_00578,CUST_0620,591.34,card,bank_timeout,14,14,1,48,True,False,584,1
PAY_00579,CUST_0005,6384.89,upi,bank_timeout,20,15,0,12,True,False,601,1
PAY_00580,CUST_0103,826.46,card,hard_decline,3,2,1,12,True,False,20,0
PAY_00581,CUST_0196,3981.43,upi,bank_timeout,7,5,0,12,True,False,1339,1
PAY_00582,CUST_0774,2887.1,card,none,2,2,1,72,True,False,473,1
PAY_00583,CUST_0877,889.84,card,none,7,2,0,6,True,False,141,1
PAY_00584,CUST_0992,9046.52,net_banking,checkout_abandoned,17,11,0,48,True,False,1357,0
PAY_00585,CUST_0884,1434.45,wallet,none,13,2,0,12,True,False,687,1
PAY_00586,CUST_0350,4979.12,net_banking,none,9,1,0,24,True,False,50,1
PAY_00587,CUST_0047,4431.96,net_banking,expired_card,13,13,2,72,True,False,1485,1
PAY_00588,CUST_0867,1660.12,card,none,15,13,0,6,True,False,391,1
PAY_00589,CUST_0823,2324.2,upi,none,13,3,1,72,True,False,1079,1
PAY_00590,CUST_0936,2046.88,card,authentication_failed,17,8,3,72,True,False,1075,0
PAY_00591,CUST_0820,349.23,card,checkout_abandoned,8,2,1,48,True,False,490,0
PAY_00592,CUST_0656,1161.29,net_banking,none,9,9,1,2,True,False,1356,1
PAY_00593,CUST_0269,3210.71,upi,authentication_failed,9,6,0,48,True,False,270,0
PAY_00594,CUST_0370,5045.17,net_banking,none,8,3,0,72,True,False,362,1
PAY_00595,CUST_0636,533.45,net_banking,none,16,16,1,72,True,False,145,1
PAY_00596,CUST_0106,1860.93,wallet,expired_card,20,4,1,48,True,False,589,0
PAY_00597,CUST_0670,1275.22,net_banking,checkout_abandoned,7,7,0,24,True,False,1153,1
PAY_00598,CUST_0659,974.7,upi,none,17,3,2,48,True,False,375,1
PAY_00599,CUST_0657,1565.57,upi,none,7,6,0,24,True,False,1025,1
PAY_00600,CUST_0120,1363.76,upi,none,6,2,3,24,True,False,1391,1
PAY_00601,CUST_0831,1884.48,upi,none,5,1,0,24,True,False,538,1
PAY_00602,CUST_0787,4636.51,card,none,17,13,1,48,True,False,1198,1
PAY_00603,CUST_0604,2402.17,net_banking,none,8,7,1,24,True,False,1058,1
PAY_00604,CUST_0058,1496.06,net_banking,none,1,1,1,48,True,False,318,1
PAY_00605,CUST_0951,7077.14,card,none,16,13,0,6,True,False,585,1
PAY_00606,CUST_0346,3327.34,upi,none,17,10,0,24,True,False,563,1
PAY_00607,CUST_0741,999.85,upi,insufficient_funds,3,1,0,12,True,False,1235,1
PAY_00608,CUST_0474,324.69,upi,none,13,11,2,6,True,False,553,1
PAY_00609,CUST_0117,408.37,upi,none,8,2,1,24,False,False,311,1
PAY_00610,CUST_0830,2788.43,card,authentication_failed,16,2,0,72,True,False,924,0
PAY_00611,CUST_0791,583.88,upi,bank_timeout,7,3,0,24,True,False,94,1
PAY_00612,CUST_0127,400.19,upi,none,15,10,1,12,True,False,189,1
PAY_00613,CUST_0393,513.84,upi,none,2,0,0,24,True,False,647,1
PAY_00614,CUST_0908,551.49,card,network_error,2,1,3,24,True,False,204,1
PAY_00615,CUST_0641,2567.4,card,none,10,1,0,24,True,False,54,1
PAY_00616,CUST_0058,937.54,card,bank_timeout,5,2,0,24,True,False,1500,0
PAY_00617,CUST_0634,278.0,upi,none,4,3,0,12,True,False,972,1
PAY_00618,CUST_0513,1131.21,wallet,none,15,0,1,12,True,False,94,1
PAY_00619,CUST_0751,1369.59,upi,none,13,7,0,48,True,False,314,1
PAY_00620,CUST_0802,679.03,card,bank_timeout,17,5,0,24,False,False,360,1
PAY_00621,CUST_0096,3483.82,card,expired_card,1,0,0,6,True,False,168,0
PAY_00622,CUST_0638,719.86,card,none,18,16,1,72,True,False,982,1
PAY_00623,CUST_0118,3322.05,net_banking,none,15,2,0,2,True,False,398,1
PAY_00624,CUST_0560,1991.78,upi,none,14,0,0,6,True,False,537,1
PAY_00625,CUST_0601,2770.01,card,none,9,2,0,48,True,False,394,1
PAY_00626,CUST_0488,365.57,upi,authentication_failed,12,3,2,48,True,False,1380,0
PAY_00627,CUST_0237,1209.92,card,none,5,5,0,2,True,False,48,1
PAY_00628,CUST_0885,1040.2,upi,upi_pending,2,2,1,24,True,False,1456,1
PAY_00629,CUST_0897,264.54,upi,none,7,6,1,2,True,False,701,1
PAY_00630,CUST_0272,3311.18,card,upi_pending,9,8,1,72,True,False,53,0
PAY_00631,CUST_0189,484.25,card,bank_timeout,18,7,1,48,True,False,241,0
PAY_00632,CUST_0999,596.11,upi,none,4,4,0,6,True,False,905,1
PAY_00633,CUST_0704,398.09,card,none,2,1,0,6,True,False,1419,1
PAY_00634,CUST_0447,2210.97,card,none,1,0,0,24,True,False,1051,1
PAY_00635,CUST_0581,238.43,upi,none,12,0,0,24,False,False,1083,1
PAY_00636,CUST_0790,2034.23,card,none,13,7,2,48,True,False,1210,1
PAY_00637,CUST_0861,3116.65,card,none,14,5,2,72,False,True,1165,1
PAY_00638,CUST_0247,1876.53,card,hard_decline,5,1,1,24,True,False,961,0
PAY_00639,CUST_0963,2236.41,upi,none,3,3,2,48,True,False,1081,1
PAY_00640,CUST_0076,2343.84,upi,insufficient_funds,4,3,3,24,True,False,450,0
PAY_00641,CUST_0154,424.36,card,upi_pending,17,8,1,24,True,False,1130,0
PAY_00642,CUST_0656,4604.25,net_banking,authentication_failed,19,3,0,48,True,False,1304,1
PAY_00643,CUST_0435,692.23,card,none,11,0,0,6,True,False,1492,1
PAY_00644,CUST_0997,1026.19,upi,none,8,6,2,12,True,False,433,1
PAY_00645,CUST_0086,786.32,card,none,12,9,1,48,False,False,847,1
PAY_00646,CUST_0697,1792.81,net_banking,none,18,4,1,24,True,False,966,1
PAY_00647,CUST_0285,640.32,upi,none,18,9,0,72,True,False,1364,1
PAY_00648,CUST_0974,1172.53,wallet,insufficient_funds,9,4,0,6,True,False,1423,0
